Date,Open,High,Low,Close,Volume
2018-03-02,8871.24,9084.59,8770.22,8948.98,14856.15
2018-03-03,8948.98,9310.96,8945.18,9240.26,11981.62
2018-03-04,9239.67,9310.72,8987.45,9297.45,10408.34
2018-03-05,9296.23,9451.06,9214.11,9261.72,12388.46
2018-03-06,9262.47,9268.36,8523.88,8635.62,20695.87
2018-03-07,8635.62,8786.11,7641.74,8017.75,33169.75
2018-03-08,8017.75,8212.89,7376.16,7551,27076.58
2018-03-09,7550.54,7646.57,6804.62,7526.65,38853.51
2018-03-10,7525.25,7753.18,7080.05,7140.62,19959.76
2018-03-11,7140.62,7910.66,6872.48,7748.46,25590.55
2018-03-12,7745.31,8062.63,7117.98,7409.44,26494.91
2018-03-13,7409.44,7684.31,7155.38,7402.44,21154.39
2018-03-14,7402.44,7570,6431.96,6632.47,32351.02
2018-03-15,6633.95,6847.56,6221.51,6739.05,31530.35
2018-03-16,6739.05,7029.62,6456.02,6742.8,22070.36
2018-03-17,6732.55,6839.39,6292.52,6404.29,17998.32
2018-03-18,6404.06,6734.97,5954.41,6681.96,30695.31
2018-03-19,6681.96,7100.32,6606.93,6972.23,27049.14
2018-03-20,6972.29,7414.75,6750.44,7290.64,22080.96
2018-03-21,7289.26,7481.52,7150.73,7223.15,17913.16
2018-03-22,7221.9,7361.65,6903.35,7080.46,16788.16
2018-03-23,7078.41,7230.27,6730.67,7226.89,16337.19
2018-03-24,7226.93,7303.65,6893.88,6924.17,10996.51
2018-03-25,6923.91,7064.7,6811.89,6866.7,9576.44
2018-03-26,6866.7,6898.05,6328.91,6550.56,20721.37
2018-03-27,6548.85,6612.75,6238.58,6303.37,17538
2018-03-28,6303.37,6559.15,6253.83,6451.72,11935.95
2018-03-29,6451.72,6471.5,5613.07,5746.79,36122.86
2018-03-30,5746.74,5908.74,5335.88,5540.98,37301.27
2018-03-31,5540.98,5850.71,5520.05,5623.98,17469.59
2018-04-01,5623.98,5708.51,5247.04,5528.67,20999.98
2018-04-02,5528.67,5775.48,5481.17,5741.43,14919.36
2018-04-03,5738.29,6445.41,5713.93,6053.67,19646.75
2018-04-04,6053.67,6056.12,5464.16,5530.8,21226.2
2018-04-05,5530.8,5662.53,5356.09,5524.89,18302.16
2018-04-06,5524.89,5601.74,5314.23,5392.55,13427.89
2018-04-07,5392.55,5737.25,5383.97,5610.66,11114.55
2018-04-08,5610.66,5791.9,5606.33,5724.27,6591.13
2018-04-09,5725.28,5858.27,5382.29,5506.4,17799.52
2018-04-10,5503.79,5578.26,5414.75,5534.76,9636.82
2018-04-11,5534.76,5633.3,5514.47,5608.91,8478.71
2018-04-12,5606.01,6467.99,5475.22,6421.46,31024.13
2018-04-13,6421.46,6690.9,6294.86,6385.6,22464.41
2018-04-14,6385.6,6624.64,6351.45,6489.92,9366.96
2018-04-15,6489.92,6818.55,6489.27,6777.36,11979.88
2018-04-16,6777.36,6826.07,6380.54,6498.95,14560.45
2018-04-17,6498.95,6605.66,6345.19,6389.52,13078.2
2018-04-18,6393.19,6652.28,6380.59,6602.17,11468.19
2018-04-19,6602.17,6732.72,6543.65,6714.3,11127.43
2018-04-20,6718.63,7264.65,6677.35,7212.58,19817.12
2018-04-21,7215.5,7365.8,7012.47,7255.54,13601
2018-04-22,7255.54,7356.56,7100.41,7171.25,11385.53
2018-04-23,7171.25,7354.13,7156.2,7313.4,9740.54
2018-04-24,7314.15,7957.74,7313.39,7896.49,21588.84
2018-04-25,7899.74,7978.23,7161.14,7277.76,30419.45
2018-04-26,7275.89,7673.8,7109.49,7651.6,18298.13
2018-04-27,7659.94,7773.48,7354.31,7363.41,12717.36
2018-04-28,7366.2,7777.03,7327.69,7692.67,11555.09
2018-04-29,7692.67,7845.37,7583.48,7749.02,8807.46
2018-04-30,7750.51,7785.91,7543.55,7647.28,8424.53
2018-05-01,7647.18,7652.11,7344.37,7546.19,10878.65
2018-05-02,7546.13,7727.32,7481.42,7691.23,8844.99
2018-05-03,7691.23,8155.06,7638.69,8097.91,15217.77
2018-05-04,8098.02,8168.19,7924.62,8088.58,10659.97
2018-05-05,8088.58,8306.8,8078.46,8191.5,10981.77
2018-05-06,8191.5,8267.93,7884.1,8026.34,9952.5
2018-05-07,8027.13,8052.12,7718.53,7847.45,11310.77
2018-05-08,7848.71,7941.65,7629.27,7735.12,9469.29
2018-05-09,7735.12,7888.39,7589.81,7825.16,8570.59
2018-05-10,7830.59,7909.58,7534.09,7540.29,8482.62
2018-05-11,7540.29,7576.84,6990.46,7036.99,17458.1
2018-05-12,7036.99,7249.03,6887.34,7099.5,11687
2018-05-13,7099.5,7344.47,6988.47,7280.3,7850.32
2018-05-14,7280.3,7435.49,6951.31,7264.42,15900.45
2018-05-15,7264.41,7412.15,7132.31,7173.58,11872.39
2018-05-16,7173.58,7190.24,6887.98,7063.92,15031.48
2018-05-17,7063.92,7157.89,6782.76,6847.07,11600.06
2018-05-18,6848.87,7033.44,6738.56,7006.31,11192.1
2018-05-19,7006.31,7131.81,6942.04,6997.04,6711.32
2018-05-20,6997.04,7287.1,6954.42,7233.78,7359.87
2018-05-21,7233.78,7307.51,7070.92,7127.44,9207.06
2018-05-22,7125.86,7133.57,6761.07,6786.71,11832.81
2018-05-23,6791.97,6816.63,6381.64,6413.4,20245.5
2018-05-24,6413.4,6605,6195.9,6473.4,16609.66
2018-05-25,6489.59,6536.79,6269.95,6415.96,11187.58
2018-05-26,6360.21,6530.63,6272.69,6297.91,7250.07
2018-05-27,6297.91,6340.68,6214.31,6283.5,6907.31
2018-05-28,6283.5,6343.58,6089.6,6118.18,11670.23
2018-05-29,6118.18,6530.55,6081.69,6471.16,15939.58
2018-05-30,6471.16,6549.34,6263.89,6342.95,10699.03
2018-05-31,6342.96,6507.33,6314.55,6408.47,9947.93
2018-06-01,6408.47,6504.63,6311.64,6448.54,9272.37
2018-06-02,6448.54,6595.01,6396.57,6547.54,7129.9
2018-06-03,6547.54,6649.06,6507.55,6616.42,5875.81
2018-06-04,6616.21,6642.4,6382.88,6407.54,8544.44
2018-06-05,6408.62,6536.08,6325.75,6503.14,9690.39
2018-06-06,6503.14,6543.12,6369.19,6495.83,8657.43
2018-06-07,6495.83,6576.44,6470.18,6519.55,6280.85
2018-06-08,6519.39,6529.88,6422.1,6476.92,5364.28
2018-06-09,6476.92,6531.95,6364.25,6371.28,3776.78
2018-06-10,6371.28,6371.28,5678.6,5751.72,18633.03
2018-06-11,5751.72,5875.36,5642.97,5852.53,13613.52
2018-06-12,5852.53,5856.45,5511.31,5587.79,13408.14
2018-06-13,5587.79,5640.43,5244.56,5345.66,20011.96
2018-06-14,5345.78,5788.8,5328.17,5746.04,17663.76
2018-06-15,5748.24,5805.17,5499.62,5515,11187.44
2018-06-16,5514.5,5656.1,5473.89,5626.18,5333.88
2018-06-17,5611.7,5662.91,5552.79,5584.57,4059.18
2018-06-18,5584.57,5853.86,5515.93,5770.28,11176.42
2018-06-19,5770.28,5917.9,5740.24,5821.74,10001.03
2018-06-20,5821.74,5875.88,5675.43,5837.29,9278.05
2018-06-21,5837.29,5870.53,5772.29,5793.59,7107.82
2018-06-22,5793.59,5797.67,5112.16,5210.14,24371.63
2018-06-23,5210.14,5367.23,5184.25,5291.82,6569.46
2018-06-24,5291.82,5380.81,4967.26,5280.81,15614.33
2018-06-25,5280.81,5423.51,5211.51,5344.8,12197.61
2018-06-26,5344.8,5359.66,5200.63,5215.2,10371.84
2018-06-27,5213.12,5342.45,5173.22,5305.41,8928.53
2018-06-28,5308.2,5329.49,5048.15,5070.32,9186.23
2018-06-29,5070.52,5375.75,4983.03,5304.58,12649.6
2018-06-30,5304.58,5548.47,5296.94,5464.7,7823.01
2018-07-01,5464.7,5499.96,5361.72,5446.9,5046.93
2018-07-02,5446.9,5742.28,5386.32,5692.24,10071.12
2018-07-03,5691.98,5724.76,5550.45,5579.94,8592.93
2018-07-04,5578.86,5808.6,5502.6,5648.51,9374.77
2018-07-05,5648.51,5737.59,5537.48,5586.25,9460.27
2018-07-06,5586.25,5652.4,5514.39,5622.74,6400.69
2018-07-07,5622.74,5784.19,5555.07,5746.56,5475.01
2018-07-08,5746.56,5779.92,5688.03,5708.93,7074.7
2018-07-09,5708.93,5780.64,5641.71,5667.04,7239.79
2018-07-10,5667.04,5676.86,5360.9,5377.9,12008.49
2018-07-11,5377.9,5469.22,5365.76,5469.22,8590.52
2018-07-12,5469.22,5470.02,5223.38,5351.12,9903.95
2018-07-13,5351.12,5427.01,5259.7,5328.8,8626.68
2018-07-14,5328.8,5408.65,5302.39,5360.05,3850.91
2018-07-15,5360.47,5478.74,5340.1,5443.01,5509.54
2018-07-16,5443.01,5756.99,5418.24,5746.09,16081.4
2018-07-17,5746.09,6385.18,5681.98,6265.61,17324.5
2018-07-18,6270.74,6501.1,6226.84,6328.07,15393.62
2018-07-19,6328.07,6478.88,6255.57,6418.26,9957.19
2018-07-20,6418.26,6552.07,6194.38,6249.73,12855.72
2018-07-21,6249.73,6340.41,6159.27,6303.27,5571.26
2018-07-22,6303.27,6444.26,6240.65,6302.48,5888.04
2018-07-23,6302.48,6673.16,6283.96,6600.05,17630.99
2018-07-24,6600.05,7250.8,6586.02,7192.23,23105.81
2018-07-25,7192.23,7247.45,6897.07,6958.09,13945.15
2018-07-26,6960.1,7122.3,6749.85,6814.49,12179.92
2018-07-27,6813.8,7093.07,6697.82,7012.71,11949.45
2018-07-28,7012.86,7062.93,6938.94,7054.48,3922.85
2018-07-29,7054.49,7104.75,6971.84,7040.43,3603.82
2018-07-30,7040.43,7084.96,6725.78,6977.33,13307.77
2018-07-31,6977.33,6977.47,6549.77,6618.52,16189.95
2018-08-01,6618.62,6632.3,6377.18,6515.75,13080.08
2018-08-02,6515.75,6610.38,6428.77,6513.6,8412.71
2018-08-03,6513.58,6513.59,6297.59,6405.06,12162.97
2018-08-04,6405.04,6467.05,5991.5,6057.45,10433.48
2018-08-05,6057.45,6128.28,5957.1,6087.53,6675.36
2018-08-06,6087.79,6185.27,5935.21,6012.95,8086.7
2018-08-07,6012.65,6162.68,5769.06,5797.47,12837.61
2018-08-08,5797.47,5800.78,5286.45,5416.28,19285.57
2018-08-09,5416.33,5755.74,5356.25,5684.67,13784.78
2018-08-10,5684.67,5716.48,5284.94,5397.02,16934.93
2018-08-11,5395.44,5701.21,5279.08,5472.47,10644.94
2018-08-12,5472.47,5701.22,5419.53,5553.06,9215.81
2018-08-13,5553.06,5759.03,5414.93,5502.18,13920.52
2018-08-14,5502.18,5502.2,5177.5,5467.2,20099.32
2018-08-15,5467.2,5851.58,5461.09,5537.22,20825.66
2018-08-16,5537.22,5697.42,5483.78,5563.73,12669.76
2018-08-17,5563.56,5767.26,5549.66,5757.63,10350.24
2018-08-18,5757.63,5784.8,5519.04,5607.04,7508.94
2018-08-19,5607.04,5732.55,5551.7,5676.22,6004.37
2018-08-20,5676.22,5707.98,5416.5,5459.1,9901.76
2018-08-21,5461.95,5630.47,5452.14,5598.03,9752.37
2018-08-22,5598.03,5932.95,5401.53,5490.23,18490.53
2018-08-23,5490.65,5681.22,5483.01,5656.7,10047.12
2018-08-24,5657.22,5785.98,5578.51,5764.76,8416.09
2018-08-25,5763.86,5839.7,5735.02,5794.06,5106.32
2018-08-26,5794.06,5822.57,5670.36,5774.14,4616.33
2018-08-27,5770.35,5920.68,5731.88,5906.56,8847.14
2018-08-28,5906.56,6099.43,5883.78,6056.92,13002.43
2018-08-29,6056.03,6103.55,5920.9,6012.57,11561.07
2018-08-30,6012.75,6029.75,5827.44,5986.51,12784.62
2018-08-31,5986.51,6095.51,5926.31,6039.08,8421.6
2018-09-01,6039.21,6244.08,6038.78,6186.71,6915.43
2018-09-02,6186.71,6316.66,6135.44,6289.42,6941.32
2018-09-03,6289.42,6308.92,6204.58,6246.7,7863.08
2018-09-04,6247.74,6394.82,6222.47,6331.67,8787.4
2018-09-05,6331.6,6393.05,5740.67,5762.28,17489.52
2018-09-06,5762.28,5769.94,5406.01,5599.91,23372.29
2018-09-07,5599.91,5627.49,5445.68,5539.5,11365.74
2018-09-08,5539.48,5600.51,5322.88,5370.16,8569.08
2018-09-09,5370.16,5577.25,5342.98,5406.96,6376.71
2018-09-10,5406.43,5510.62,5394.58,5449.36,8811.18
2018-09-11,5449.36,5527.58,5343.06,5420.77,10661.51
2018-09-12,5420.77,5481.27,5358.86,5453.19,9374.65
2018-09-13,5453.19,5624.69,5452.8,5554.67,12574.99
2018-09-14,5554.67,5633.06,5471.67,5581.98,10130.05
2018-09-15,5581.98,5651.71,5573.6,5623.46,3699.07
2018-09-16,5623.46,5627.37,5520.52,5602.45,4322.32
2018-09-17,5602.45,5619.25,5317.35,5365.45,11798.87
2018-09-18,5365.37,5458.37,5341.08,5430.68,7938.67
2018-09-19,5431.97,5583.35,5257.28,5478.59,11780.69
2018-09-20,5478.59,5560.78,5402.21,5520.62,8786.11
2018-09-21,5522.46,5770.75,5488.64,5746.66,15164.21
2018-09-22,5746.66,5801.83,5635.16,5712.07,6600.06
2018-09-23,5713.89,5759.75,5669.55,5708.28,4362.38
2018-09-24,5707.03,5718.43,5547.13,5598.93,10140.41
2018-09-25,5598.54,5599.13,5393.14,5474.56,11618.78
2018-09-26,5475.79,5572.77,5430.11,5502.38,9283.47
2018-09-27,5502.38,5766.1,5502.1,5743.61,9368.59
2018-09-28,5743.61,5851.76,5641.68,5714.75,10699.49
2018-09-29,5714.75,5716.09,5575.25,5676.24,5346.89
2018-09-30,5676.01,5724.96,5624.89,5698.86,4686.97
2018-10-01,5698.86,5727.15,5606.78,5682.7,6842.27
2018-10-02,5682.7,5712.78,5611.54,5645.47,6908.26
2018-10-03,5645.47,5652.09,5541.33,5636.49,10773.35
2018-10-04,5636.31,5747.04,5633.71,5703.83,7057.27
2018-10-05,5703.83,5778.22,5676.47,5741.71,6647.62
2018-10-06,5741.71,5742.78,5657.79,5705.41,5792.38
2018-10-07,5705.45,6343.47,5211.28,5707.69,7781.08
2018-10-08,5707.69,5817.11,5690.82,5769.09,8088.57
2018-10-09,5769.09,5787.19,5742.93,5758.32,6420.65
2018-10-10,5758.32,5758.48,5633.69,5689.27,8762.99
2018-10-11,5689.27,5691.51,5303.63,5333.81,17926.94
2018-10-12,5333.78,5423.66,5299.72,5387.96,7000.6
2018-10-13,5387.98,5416.24,5378.39,5401.89,3524.61
2018-10-14,5401.89,5461.41,5361.84,5389.59,4557.1
2018-10-15,5389.59,5995.29,5364.75,5622.77,28029.4
2018-10-16,5622.77,5703.14,5566.49,5627.58,8428.4
2018-10-17,5628.46,5668.56,5579.32,5658.84,8040.13
2018-10-18,5658.84,5687.02,5603.61,5630,7395.22
2018-10-19,5629.16,5644.14,5564.74,5584.69,7097.09
2018-10-20,5584.69,5623.17,5565.53,5610.17,3487.28
2018-10-21,5610.17,5649.34,5597.04,5603.89,3477.91
2018-10-22,5603.13,5644.32,5579.48,5623.41,6795.19
2018-10-23,5623.82,5636.35,5588.52,5610.06,6697.87
2018-10-24,5610.06,5692.02,5595.27,5662.4,7288.53
2018-10-25,5662.34,5679.95,5618.03,5653.24,5717.42
2018-10-26,5653.33,5702.86,5634.08,5643.99,5776.95
2018-10-27,5643.99,5661.39,5633.35,5643.77,3019.49
2018-10-28,5643.77,5656.11,5631.66,5652.99,2821.4
2018-10-29,5652.99,5658.94,5475.86,5522.7,9731.28
2018-10-30,5522.6,5563.01,5513.66,5552.18,6067.33
2018-10-31,5552.18,5620.31,5505.85,5594.58,6138.56
2018-11-01,5594.65,5597.56,5545.85,5578.26,4854.46
2018-11-02,5578.26,5609.61,5556.4,5588.94,5848.73
2018-11-03,5589.05,5594.92,5555.13,5579.87,3525.76
2018-11-04,5579.87,5672.83,5557.96,5645.41,4975.67
2018-11-05,5645.41,5660.55,5606.62,5624.99,5582
2018-11-06,5624.99,5664.11,5614.86,5657.8,7311.89
2018-11-07,5657.79,5734.39,5657.26,5703.19,7610.45
2018-11-08,5703.25,5715.72,5624.18,5657.47,6172.62
2018-11-09,5657.47,5675.91,5589.13,5613.83,6838.62
2018-11-10,5613.83,5655.42,5604.62,5630.95,3204.74
2018-11-11,5630.82,5642.34,5578.39,5641.14,3603.24
2018-11-12,5641.14,5681.64,5641.08,5660.02,5389.04
2018-11-13,5660.65,5662.72,5583.45,5586.09,6914.02
2018-11-14,5585.73,5620.48,4796.74,5032.32,29846.19
2018-11-15,5032.32,5052.79,4657.71,4943.95,21111.52
2018-11-16,4943.95,4971.64,4768.01,4849.96,12002.42
2018-11-17,4851.54,4872.77,4794.54,4852.72,5688.54
2018-11-18,4852.27,4981.62,4842.19,4896.97,5940.31
2018-11-19,4896.97,4899.48,4082.48,4125.02,37363.26
2018-11-20,4124.96,4264.25,3585.5,3866.99,52326.22
2018-11-21,3866.92,4086.35,3750.56,4012.59,23881.44
2018-11-22,4012.59,4052.49,3739.5,3762.9,17615.49
2018-11-23,3762.99,3857.89,3625.29,3805.28,19844.38
2018-11-24,3805.28,3877.2,3268.06,3364.11,22255.21
2018-11-25,3364.11,3640.83,3081.59,3497.64,37929.54
2018-11-26,3497.88,3602.1,3139.78,3311.85,33647.77
2018-11-27,3311.85,3416.96,3179.06,3370.29,22322.22
2018-11-28,3370.48,3880.08,3368.15,3737.35,32224.82
2018-11-29,3737.36,3904.68,3344.46,3748.13,24152.25
2018-11-30,3748.48,3791.27,3425.69,3532.33,19975.74
2018-12-01,3532.34,3789.86,3473.05,3691.6,12174.29
2018-12-02,3691.6,3792.22,3590.85,3642.13,11028.69
2018-12-03,3642.13,3655.04,3331.45,3398.56,19611.38
2018-12-04,3398.56,3573.33,3310.07,3469.45,16426.97
2018-12-05,3469.45,3476.36,3275.19,3281.33,15936.36
2018-12-06,3281.33,3412.75,3053.44,3053.44,28709.28
2018-12-07,3053.44,3127.78,2843.77,2994.56,35415.79
2018-12-08,2994.56,3106.57,2884.85,3019.52,16693.17
2018-12-09,3019.52,3240.08,3001.8,3129.78,12169.5
2018-12-10,3129.78,3178.64,2993.37,3033.73,15456.74
2018-12-11,3033.73,3048.66,2945.13,2988.41,14106.14
2018-12-12,2988.41,3100.06,2970.32,3048.08,15457.88
2018-12-13,3048.08,3051.91,2871.53,2897.4,16881.78
2018-12-14,2897.4,2936.31,2803.53,2848.35,18565.35
2018-12-15,2848.35,2877.61,2794.75,2848.24,9427.11
2018-12-16,2848.24,2912.77,2834.98,2856.03,7260.58
2018-12-17,2856.03,3193.74,2850.14,3115.4,23229.82
2018-12-18,3115.4,3262.15,3051.25,3250.08,17456.33
2018-12-19,3250.08,3476.53,3227.95,3258.63,28995.8
2018-12-20,3258.63,3676.71,3239.24,3585.99,31513.88
2018-12-21,3585.99,3653.98,3348.08,3407.6,23277.91
2018-12-22,3407.6,3545.16,3364.96,3529.81,9712.72
2018-12-23,3529.81,3607.8,3481.08,3502.46,9645.35
2018-12-24,3502.46,3751.8,3502.46,3564.34,20937.09
2018-12-25,3564.34,3572.45,3261.47,3344.78,15560.77
2018-12-26,3344.78,3415.62,3275.43,3383.71,7554.6
2018-12-27,3383.71,3406.59,3150.65,3174.84,14896.71
2018-12-28,3174.84,3480.2,3161.56,3435.33,17568.96
2018-12-29,3435.33,3476.06,3287.4,3296.75,10462.7
2018-12-30,3296.75,3411.36,3271.03,3392.27,7852.39
2018-12-31,3392.27,3397.9,3223.62,3247.79,12083.23
2019-01-01,3247.79,3380.32,3214.34,3372.09,8577.9
2019-01-02,3372.09,3482.49,3328.8,3468.4,11558.43
2019-01-03,3468.4,3472.8,3319.76,3345.33,11292.43
2019-01-04,3345.33,3400.84,3316.64,3370.94,10045.85
2019-01-05,3370.94,3423.32,3352.53,3359.16,6360.31
2019-01-06,3359.16,3610.52,3334.35,3565.8,10727.3
2019-01-07,3565.8,3585.52,3485.5,3513.24,10602.09
2019-01-08,3513.24,3610.12,3470.66,3513.98,13966.75
2019-01-09,3513.98,3557.37,3478.77,3489.65,11224.2
2019-01-10,3489.65,3513.73,3141.77,3178.48,26574.13
2019-01-11,3178.48,3244.89,3107.26,3189.38,12796.45
2019-01-12,3189.38,3208.02,3151.14,3185.96,5005.21
2019-01-13,3185.96,3206.74,3075.57,3090.37,7298.98
2019-01-14,3090.37,3251.59,3080.41,3212.37,13409.82
2019-01-15,3212.37,3227.47,3137.31,3161.84,11711.46
2019-01-16,3161.84,3241.44,3152.01,3182.03,11809.51
2019-01-17,3182.03,3230.79,3132.38,3208.46,11888.35
2019-01-18,3208.46,3213.45,3168.21,3193.24,8954.08
2019-01-19,3193.24,3328.6,3187.02,3263.67,7239.33
2019-01-20,3263.67,3282.32,3088.02,3129.99,9040.93
2019-01-21,3129.99,3156.98,3084.65,3121.89,9835.7
2019-01-22,3121.89,3185.23,3043.36,3159.97,12472.45
2019-01-23,3159.97,3196.16,3112.35,3132.99,10230.01
2019-01-24,3132.99,3191.21,3113.83,3171.27,8594.18
2019-01-25,3171.27,3177.01,3118.43,3138.26,9324.11
2019-01-26,3138.26,3215.67,3129.37,3141.89,5366.04
2019-01-27,3141.89,3149.21,3072.07,3110.71,5169.85
2019-01-28,3110.71,3116.01,2971.22,3011.31,14008.85
2019-01-29,3011.31,3019.79,2939.32,2986.85,11417.37
2019-01-30,2986.85,3046.28,2969.99,3011.38,11145.52
2019-01-31,3011.38,3039.74,2979.35,2993.99,10024.97
2019-02-01,2993.99,3028.39,2966.44,3013.87,9242.02
2019-02-02,3013.87,3063.61,2996.71,3054.06,5586.99
2019-02-03,3054.06,3057.66,2980.9,3003.07,4194.79
2019-02-04,3003.07,3022.9,2985.65,3002.04,7420.31
2019-02-05,3002.04,3020.59,2989.2,3019.01,8018.94
2019-02-06,3019.01,3029.63,2943.75,2973.74,10742.85
2019-02-07,2973.74,3000.23,2961.77,2979.59,7278.13
2019-02-08,2979.59,3288.54,2966.12,3214.33,18312.24
2019-02-09,3214.33,3229.18,3186.76,3216.16,4487.8
2019-02-10,3216.16,3248.79,3179,3247.08,4279.95
2019-02-11,3247.08,3249.24,3184,3207.23,8663.34
2019-02-12,3207.23,3215.15,3171.76,3186.49,9330.86
2019-02-13,3186.49,3216.19,3173,3196.98,8518.21
2019-02-14,3196.98,3205.63,3164.07,3171.59,7956.36
2019-02-15,3171.59,3225.43,3165.1,3181.43,8172.79
2019-02-16,3181.43,3213.08,3170.97,3195.61,4066.85
2019-02-17,3195.61,3270.46,3182.88,3238.94,5652.6
2019-02-18,3238.94,3476.68,3221.63,3436.54,17666.29
2019-02-19,3436.54,3534.78,3414.52,3446.66,13970.18
2019-02-20,3446.66,3504.97,3425.51,3495.36,8865.67
2019-02-21,3495.36,3537.66,3437.86,3463.86,9068.61
2019-02-22,3463.86,3513.45,3448.89,3501.55,9534.59
2019-02-23,3501.55,3685.5,3470.82,3648.61,10632.97
2019-02-24,3648.61,3706.64,3307.68,3311.52,13777.1
2019-02-25,3311.52,3416.36,3309.34,3377.78,9886.04
2019-02-26,3377.78,3386.27,3334.74,3343.16,7945.61
2019-02-27,3343.16,3376.42,3246.6,3353.09,10939.52
2019-02-28,3353.09,3425.53,3324.72,3351.3,10652.3
2019-03-01,3351.3,3393.16,3346.71,3367.24,6781
2019-03-02,3367.24,3383.3,3328.81,3378.63,3594.84
2019-03-03,3378.63,3386.54,3327.41,3358.58,3366.27
2019-03-04,3358.58,3373.92,3264.19,3285.05,10224.34
2019-03-05,3285.05,3440.03,3276.82,3416.52,10653.8
2019-03-06,3416.52,3456.17,3385.16,3415.93,8000.54
2019-03-07,3415.93,3478.37,3400.87,3447.76,9476.29
2019-03-08,3447.76,3498.5,3378.78,3434.38,9167.36
2019-03-09,3434.38,3527.19,3422.95,3503.76,5405.16
2019-03-10,3503.76,3504.62,3466.28,3490.37,3376.44
2019-03-11,3490.37,3497.29,3418.9,3437.16,7590.8
2019-03-12,3437.16,3458.9,3395.87,3438.31,9918.59
2019-03-13,3438.31,3443.54,3401.59,3410.31,8840.92
2019-03-14,3410.31,3457.4,3375.28,3421.62,9951.86
2019-03-15,3421.62,3465.85,3413.54,3457.85,8612.13
2019-03-16,3457.85,3567.14,3448.88,3536.74,8004.84
2019-03-17,3536.74,3539.51,3489.83,3523.5,4164
2019-03-18,3523.5,3558.68,3490.15,3518.04,8096.8
2019-03-19,3518.04,3546.18,3498.6,3536.54,8640.34
2019-03-20,3536.54,3552.45,3510.55,3543.36,8933.02
2019-03-21,3543.36,3574.59,3473.24,3510.86,9126.87
2019-03-22,3510.86,3558.67,3498,3540.42,7290.36
2019-03-23,3540.42,3553.2,3522.09,3541.1,4568.16
2019-03-24,3541.1,3541.42,3515.15,3529.78,3853.92
2019-03-25,3529.78,3537.77,3433.35,3468.63,9701.89
2019-03-26,3468.63,3491.92,3455.53,3490.33,7899.59
2019-03-27,3490.33,3590.35,3485.39,3585.6,10994.87
2019-03-28,3585.6,3589.34,3558.25,3582.12,7366.89
2019-03-29,3582.12,3658.59,3573.65,3653.88,9995.65
2019-03-30,3653.88,3684.3,3613.68,3657.6,5641.71
2019-03-31,3657.6,3668.55,3641.29,3655.34,4089.82
2019-04-01,3655.34,3707.75,3622.65,3702.66,10704.08
2019-04-02,3702.66,4409.28,3696.98,4375.82,25723.72
2019-04-03,4375.82,4754.78,4305.13,4426.56,29155.48
2019-04-04,4426.56,4514.1,4266.63,4373.37,16449.21
2019-04-05,4373.37,4521.4,4357.85,4496.1,11898.72
2019-04-06,4496.1,4664.01,4400.37,4504.89,10173.4
2019-04-07,4504.89,4691.86,4476.74,4638.45,8374.82
2019-04-08,4638.45,4764.15,4578.05,4701.88,15141.11
2019-04-09,4701.88,4706.12,4588.44,4618.85,11123.97
2019-04-10,4618.85,4849.82,4600.75,4727.27,14972.01
2019-04-11,4727.27,4745.59,4423.75,4492.45,15351.77
2019-04-12,4492.45,4532.61,4387.52,4505.15,9828.86
2019-04-13,4505.15,4544.86,4486.3,4513.34,5281.94
2019-04-14,4513.34,4596.11,4475.03,4573.11,4988.74
2019-04-15,4573.11,4600.19,4401.41,4467.56,10795.58
2019-04-16,4467.56,4637.3,4454.15,4619.44,10746.99
2019-04-17,4619.44,4668.63,4602.57,4636.06,8605.62
2019-04-18,4636.06,4740.79,4632.92,4708.6,9352.03
2019-04-19,4708.6,4761.4,4644.88,4715.97,6323.56
2019-04-20,4715.97,4770.89,4701,4744.2,4538.5
2019-04-21,4744.2,4756.51,4667.26,4728.25,3707.71
2019-04-22,4728.25,4837.8,4695.61,4793.97,7428.2
2019-04-23,4793.97,5018.02,4782.72,4943.89,14388.47
2019-04-24,4943.89,5028.05,4835.38,4895.58,13074.38
2019-04-25,4895.58,4966.39,4532.16,4636.65,14420.8
2019-04-26,4636.65,4780.92,4565.75,4662.82,14930.94
2019-04-27,4662.82,4722.2,4615.14,4691.87,5557.61
2019-04-28,4689.87,4726.52,4647.22,4681.75,5273.11
2019-04-29,4681.75,4699.1,4598.56,4632.7,9019.74
2019-04-30,4632.7,4737.91,4615.61,4726.35,9169.04
2019-05-01,4726.35,4790.29,4723.91,4787.6,6338.63
2019-05-02,4787.6,4881.44,4769.26,4860.65,7988.3
2019-05-03,4860.65,5205.87,4840.19,5073.77,17428.82
2019-05-04,5073.77,5238.69,4968.19,5179.49,8649.99
2019-05-05,5179.49,5192.56,5059.24,5142.86,4668.65
2019-05-06,5142.86,5156.43,5015.71,5104.23,8313.95
2019-05-07,5104.23,5344.36,5102.02,5166.66,14209.92
2019-05-08,5166.66,5353.62,5108.57,5314.32,9880.01
2019-05-09,5314.32,5510.5,5312,5487.23,11799.73
2019-05-10,5487.23,5729.3,5451.2,5661.72,13961.14
2019-05-11,5661.72,6551.69,5656.75,6348.86,23348.65
2019-05-12,6348.86,6741.37,6003.47,6204.68,28212.08
2019-05-13,6204.68,7251.48,6119.1,6949.45,30403.48
